question_id,supported,error
476,True,
477,True,
478,True,
479,False,AttributeError: 'SeqSortRef' object has no attribute 'is_int'
481,True,
483,True,
485,True,
486,True,
488,True,
489,True,
490,True,
492,False,"AssertionError: VeriEQL only supports 4 like-cases: 'ABC', 'ABC%', '%ABC', 'ABC%DEF', but yours is %FROM THE VAULT: LORE%"
493,True,
495,True,
496,True,
497,True,
498,True,
501,True,
502,True,
503,True,
504,True,
505,True,
506,True,
508,True,
509,True,
510,True,
511,True,
512,True,
513,True,
516,True,
521,True,
522,True,
524,True,
525,True,
526,True,
527,True,
528,True,
531,True,
534,True,
535,True,
536,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
537,True,
538,True,
539,True,
540,True,
541,True,
542,True,
543,True,
544,True,
545,True,
546,True,
547,True,
548,True,
549,True,
550,True,
551,True,
552,True,
553,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
554,True,
555,True,
556,True,
558,True,
559,True,
560,True,
561,True,
562,True,
563,True,
564,True,
566,True,
567,True,
568,True,
569,False,"AssertionError: VeriEQL only supports 4 like-cases: 'ABC', 'ABC%', '%ABC', 'ABC%DEF', but yours is %DATA VISUALIZATION%"
570,True,
572,True,
573,True,
574,True,
575,True,
576,True,
577,True,
578,True,
579,True,
580,True,
583,True,
585,False,"AssertionError: VeriEQL only supports 4 like-cases: 'ABC', 'ABC%', '%ABC', 'ABC%DEF', but yours is %DATA%"
588,True,
589,True,
591,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
592,True,
594,True,
597,True,
599,False,NotSupportedError: Not supported feature: Subquery in select clause is not allowed.
601,True,
605,True,
607,True,
608,True,
609,True,
611,True,
612,True,
613,True,
615,True,
618,True,
619,True,
620,True,
621,True,
622,True,
623,True,
624,True,
625,True,
626,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
627,True,
629,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
636,True,
637,True,
638,True,
641,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
643,True,
644,True,
645,True,
647,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
648,True,
650,True,
651,True,
653,True,
654,True,
655,True,
657,True,
658,True,
659,True,
660,True,
661,True,
662,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
663,True,
665,False,AttributeError: 'ArithRef' object has no attribute 'year'
666,True,
668,True,
669,True,
670,True,
671,True,
674,True,
675,True,
676,True,
678,True,
680,True,
684,True,
688,True,
690,True,
691,True,
695,True,
697,True,
698,True,
699,True,
702,True,
703,True,
704,True,
705,True,
707,True,
708,False,"AssertionError: VeriEQL only supports 4 like-cases: 'ABC', 'ABC%', '%ABC', 'ABC%DEF', but yours is %HTTP://%"
713,True,
714,True,
715,True,
716,True,
717,True,
718,True,
719,True,
721,True,
722,True,
723,True,
724,True,
725,True,
727,True,
729,True,
731,True,
732,True,
733,True,
734,True,
735,True,
736,True,
737,True,
739,True,
740,True,
741,True,
742,True,
744,True,
745,True,
746,True,
747,True,
748,True,
749,True,
750,True,
751,True,
752,True,
753,True,
754,True,
755,True,
756,True,
757,True,
758,True,
759,True,
760,True,
762,True,
763,True,
764,True,
765,True,
766,True,
767,True,
768,True,
769,True,
770,True,
771,True,
772,True,
773,True,
774,True,
776,True,
777,True,
778,True,
779,True,
780,True,
781,True,
782,True,
784,True,
785,True,
786,True,
787,True,
789,True,
790,False,NotSupportedError: Not supported feature: Query must have a FROM clause
792,True,
793,True,
794,True,
795,True,
796,True,
797,True,
798,True,
799,True,
800,True,
801,True,
802,True,
803,True,
804,True,
806,True,
807,True,
808,True,
809,True,
810,True,
811,True,
813,True,
814,True,
815,True,
816,True,
817,True,
818,True,
819,True,
820,True,
821,True,
822,True,
823,True,
824,True,
825,True,
826,True,
827,True,
828,True,
829,True,
830,True,
831,True,
832,True,
833,True,
834,True,
835,True,
836,False,Z3Exception: Non-sequence passed as a sequence
838,True,
839,True,
840,True,
841,True,
842,True,
843,True,
844,True,
845,True,
848,True,
850,True,
851,True,
853,True,
854,True,
856,True,
857,True,
862,True,
863,True,
864,True,
867,True,
868,True,
869,True,
870,True,
875,True,
879,True,
880,False,"NotImplementedError: {'replace': ['T2__FASTESTLAPSPEED', {'literal': ','}, {'literal': '.'}]}"
881,True,
882,True,
883,True,
884,False,NotImplementedError: Unknown date formate: %Y-%M
885,True,
886,True,
887,True,
890,True,
891,True,
892,True,
899,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
900,True,
901,False,Z3Exception: Non-sequence passed as a sequence
904,True,
907,True,
909,True,
910,True,
911,True,
912,True,
914,True,
916,True,
917,True,
918,True,
919,True,
920,True,
923,True,
924,True,
925,True,
926,True,
927,True,
929,True,
931,True,
932,True,
933,True,
935,True,
941,True,
943,True,
946,True,
947,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
957,True,
960,True,
961,True,
964,True,
965,True,
967,True,
968,True,
971,False,AssertionError: Not supported feature: JulianDate only accepts date.
972,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
975,True,
977,True,
980,True,
981,True,
983,True,
987,True,
989,False,Z3Exception: Non-sequence passed as a sequence
990,False,Z3Exception: Non-sequence passed as a sequence
991,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
992,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
997,True,
1002,False,AssertionError: Not supported feature: JulianDate only accepts date.
1003,True,
1005,True,
1007,True,
1008,True,
1009,True,
1013,True,
1016,False,Z3Exception: Non-sequence passed as a sequence
1018,True,
1019,True,
1020,True,
1021,True,
1022,True,
1023,True,
1025,True,
1030,True,
1031,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.ArithRef'>. Please set `encode_date = True`."
1033,False,Z3Exception: Non-sequence passed as a sequence
1035,True,
1036,False,Z3Exception: Non-sequence passed as a sequence
1037,False,Z3Exception: Non-sequence passed as a sequence
1039,True,
1042,True,
1043,True,
1044,False,Z3Exception: Non-sequence passed as a sequence
1045,True,
1046,True,
1047,False,Z3Exception: Non-sequence passed as a sequence
1048,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1049,True,
1050,True,
1051,True,
1053,True,
1054,True,
1055,True,
1056,True,
1057,True,
1059,True,
1060,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1061,False,Z3Exception: Non-sequence passed as a sequence
1062,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1063,True,
1065,True,
1066,True,
1067,True,
1069,True,
1070,True,
1071,True,
1072,True,
1073,False,NotImplementedError: Unknown date formate: %Y-%M
1074,True,
1075,True,
1076,True,
1077,True,
1078,True,
1080,True,
1081,True,
1083,True,
1086,True,
1088,True,
1089,True,
1090,True,
1091,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1094,True,
1095,True,
1096,True,
1097,True,
1098,True,
1099,True,
1100,True,
1101,True,
1102,False,Z3Exception: Non-sequence passed as a sequence
1103,False,Z3Exception: Non-sequence passed as a sequence
1104,False,Z3Exception: Non-sequence passed as a sequence
1105,False,Z3Exception: Non-sequence passed as a sequence
1106,False,Z3Exception: Non-sequence passed as a sequence
1109,False,Z3Exception: Non-sequence passed as a sequence
1110,False,Z3Exception: Non-sequence passed as a sequence
1111,False,Z3Exception: Non-sequence passed as a sequence
1112,False,Z3Exception: Non-sequence passed as a sequence
1114,False,Z3Exception: Non-sequence passed as a sequence
1115,False,Z3Exception: Non-sequence passed as a sequence
1117,True,
1122,True,
1123,True,
1124,True,
1125,True,
1128,True,
1129,True,
1130,True,
1132,True,
1134,False,NotSupportedError: Not supported feature: Query must have a FROM clause
1136,True,
1138,True,
1139,False,Z3Exception: Non-sequence passed as a sequence
1140,True,
1141,True,
1142,True,
1143,True,
1146,True,
1147,True,
1150,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1151,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1152,True,
1153,True,
1154,True,
1155,True,
1156,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.IntNumRef'>. Please set `encode_date = True`."
1157,True,
1158,False,AttributeError: 'ArithRef' object has no attribute 'year'
1159,True,
1160,True,
1161,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.IntNumRef'>. Please set `encode_date = True`."
1162,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1163,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.ArithRef'>. Please set `encode_date = True`."
1164,False,AttributeError: 'ArithRef' object has no attribute 'year'
1165,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.ArithRef'>. Please set `encode_date = True`."
1169,True,
1173,True,
1175,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.ArithRef'>. Please set `encode_date = True`."
1176,True,
1180,True,
1181,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.IntNumRef'>. Please set `encode_date = True`."
1182,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1183,True,
1184,True,
1186,True,
1188,False,AttributeError: 'ArithRef' object has no attribute 'year'
1190,True,
1191,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1192,True,
1194,True,
1195,True,
1196,True,
1198,True,
1200,True,
1201,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1202,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1206,True,
1207,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1208,True,
1209,True,
1210,True,
1212,True,
1214,True,
1215,True,
1216,True,
1218,True,
1220,True,
1221,True,
1222,True,
1227,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.IntNumRef'>. Please set `encode_date = True`."
1228,True,
1229,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.IntNumRef'>. Please set `encode_date = True`."
1230,True,
1231,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1232,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.IntNumRef'>. Please set `encode_date = True`."
1234,False,"KeyError: ('visitors.visitor.Visitor', <class 'NoneType'>)"
1235,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.IntNumRef'>. Please set `encode_date = True`."
1237,True,
1238,True,
1239,False,"ValueError: STRFTIME only accepts DATE and String, but yours is <class 'z3.z3.IntNumRef'>. Please set `encode_date = True`."
1240,False,AttributeError: 'ArithRef' object has no attribute 'year'
1244,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1249,True,
1250,True,
1253,True,
1255,True,
1258,True,
1260,False,"NotSupportedError: Not supported feature: {'date': [{'literal': 'NOW'}, {'literal': '-60 YEARS'}]}"
1262,True,
1263,True,
1264,True,
1266,True,
1276,True,
1277,True,
1282,True,
1285,True,
1288,True,
1292,True,
1293,True,
1294,True,
1296,True,
1297,True,
1298,True,
1301,True,
1303,True,
1304,True,
1307,True,
1309,True,
1310,True,
1311,True,
1312,True,
1313,True,
1315,True,
1316,True,
1317,True,
1318,True,
1319,False,AttributeError: 'SeqSortRef' object has no attribute 'is_int'
1321,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1323,True,
1324,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1325,True,
1326,True,
1327,True,
1328,True,
1329,True,
1330,True,
1331,True,
1332,False,Z3Exception: Non-sequence passed as a sequence
1333,True,
1334,True,
1335,False,Z3Exception: Non-sequence passed as a sequence
1336,True,
1337,True,
1339,False,NotImplementedError: Cannot handle STRFTIME(%m): please set `encode_date = True`.
1340,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1341,True,
1342,True,
1343,True,
1344,True,
1345,True,
1346,True,
1347,True,
1348,True,
1349,True,
1350,True,
1351,True,
1353,True,
1354,True,
1355,True,
1356,True,
1357,True,
1358,True,
1359,True,
1360,True,
1361,True,
1362,True,
1363,True,
1364,True,
1367,True,
1368,True,
1369,True,
1371,True,
1372,True,
1373,True,
1374,True,
1375,True,
1376,True,
1377,True,
1378,True,
1379,False,Z3Exception: Non-sequence passed as a sequence
1380,True,
1381,True,
1383,True,
1384,True,
1385,True,
1386,True,
1389,True,
1390,True,
1392,False,Z3Exception: Non-sequence passed as a sequence
1393,True,
1394,True,
1395,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1396,True,
1397,True,
1398,True,
1400,False,Z3Exception: Non-sequence passed as a sequence
1401,True,
1402,True,
1403,True,
1405,True,
1406,True,
1407,True,
1408,True,
1409,True,
1410,True,
1411,True,
1412,True,
1413,True,
1414,True,
1415,True,
1416,True,
1417,True,
1418,True,
1419,True,
1420,True,
1422,True,
1423,True,
1424,True,
1425,True,
1426,True,
1428,True,
1429,True,
1430,True,
1431,False,Z3Exception: Non-sequence passed as a sequence
1432,True,
1434,True,
1435,False,"NotSupportedError: Not supported feature: {'date': {'substr': ['EVENT_DATE', 1, 10]}}"
1438,True,
1439,True,
1440,False,"NotSupportedError: Not supported feature: {'date': {'substr': ['T2__EXPENSE_DATE', 1, 10]}}"
1442,True,
1443,False,"NotSupportedError: Not supported feature: {'date': {'substr': ['EVENT_DATE', 1, 10]}}"
1444,True,
1445,True,
1446,True,
1447,True,
1448,True,
1449,True,
1451,True,
1452,True,
1457,True,
1459,True,
1460,True,
1461,True,
1462,True,
1463,True,
1464,True,
1465,True,
1466,True,
1467,True,
1469,True,
1470,True,
1471,True,
1473,False,Z3Exception: Non-sequence passed as a sequence
1474,True,
1476,False,Z3Exception: Non-sequence passed as a sequence
1478,True,
1483,True,
1485,True,
1489,True,
1490,True,
1493,True,
1495,True,
1496,True,
1497,True,
1504,True,
1506,True,
1507,True,
1508,True,
1509,False,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'"""
1512,True,
1513,True,
1514,True,
1515,True,
1517,True,
1518,True,
1519,True,
1521,True,
1522,False,"AssertionError: VeriEQL only supports 4 like-cases: 'ABC', 'ABC%', '%ABC', 'ABC%DEF', but yours is %201306%"
1523,True,
1525,True,
1528,True,
1532,True,
1533,True,
