question_id,supported,error
232,True,
236,True,
239,False,Z3Exception: Non-sequence passed as a sequence
240,True,
241,True,
242,False,Z3Exception: Non-sequence passed as a sequence
244,True,
245,True,
249,True,
250,True,
256,True,
257,True,
260,True,
261,True,
262,True,
265,True,
266,True,
268,True,
270,True,
272,True,
273,True,
274,True,
275,True,
276,True,
277,True,
279,True,
280,True,
282,True,
283,True,
284,True,
285,True,
286,True,
287,True,
288,True,
289,True,
290,True,
291,True,
293,True,
294,True,
295,True,
297,True,
298,True,
299,True,
300,True,
301,True,
302,True,
303,True,
305,True,
307,True,
312,True,
313,True,
314,True,
315,True,
316,True,
318,True,
320,True,
322,True,
323,True,
324,True,
327,False,"CorrelatedQueryError: Not supported feature: CorrelatedQueryError {'and': [{'gt': [{'count': 'T2__ATOM_ID'}, 5]}, {'eq': ['T1__LABEL', {'literal': '-'}]}]}"
328,True,
329,True,
331,True,
333,True,
334,True,
335,True,
337,True,
338,True,
339,True,
345,True,
346,True,
347,True,
348,True,
350,True,
351,True,
353,True,
355,True,
356,True,
358,True,
362,True,
364,True,
365,True,
366,True,
367,True,
368,True,
369,True,
370,True,
371,True,
372,True,
373,True,
374,True,
375,True,
377,True,
378,True,
379,True,
380,True,
381,True,
382,False,Z3Exception: Non-sequence passed as a sequence
383,True,
384,True,
385,True,
390,True,
391,True,
394,True,
395,True,
396,True,
397,True,
400,True,
401,True,
409,True,
410,True,
415,True,
416,True,
417,True,
418,True,
419,True,
420,True,
421,False,Z3Exception: Non-sequence passed as a sequence
422,True,
423,True,
424,True,
426,True,
430,True,
434,True,
439,True,
440,True,
449,True,
450,True,
451,False,Z3Exception: Non-sequence passed as a sequence
452,True,
453,True,
455,True,
456,True,
457,True,
459,True,
460,True,
461,True,
462,True,
464,True,
466,True,
467,True,
468,True,
470,True,
471,True,
472,True,
474,False,Z3Exception: Non-sequence passed as a sequence
475,True,
476,True,
477,True,
479,False,Z3Exception: Non-sequence passed as a sequence
480,True,
481,True,
485,True,
486,True,
487,True,
488,True,
489,True,
490,True,
491,True,
492,False,Z3Exception: Non-sequence passed as a sequence
493,True,
495,True,
496,True,
497,True,
501,True,
502,True,
503,True,
504,True,
505,True,
506,True,
508,True,
509,True,
510,True,
511,True,
512,True,
513,True,
516,True,
517,True,
520,True,
521,True,
522,True,
524,True,
525,True,
526,True,
527,True,
528,True,
529,False,Z3Exception: Non-sequence passed as a sequence
531,True,
532,False,Z3Exception: Non-sequence passed as a sequence
534,True,
535,True,
536,False,Z3Exception: Non-sequence passed as a sequence
537,True,
538,True,
539,True,
540,True,
541,True,
542,True,
543,True,
544,True,
545,True,
546,True,
547,True,
548,True,
549,True,
550,True,
551,True,
552,True,
553,False,Z3Exception: Non-sequence passed as a sequence
554,True,
555,True,
556,True,
557,True,
558,True,
559,True,
560,True,
561,True,
562,True,
563,True,
564,True,
566,True,
567,True,
568,True,
569,False,Z3Exception: Non-sequence passed as a sequence
570,True,
572,True,
573,True,
574,True,
575,True,
576,True,
577,True,
578,True,
579,True,
583,True,
585,False,Z3Exception: Non-sequence passed as a sequence
588,True,
589,True,
591,False,Z3Exception: Non-sequence passed as a sequence
597,True,
601,True,
606,True,
607,True,
609,True,
611,True,
612,True,
613,True,
615,True,
616,True,
617,True,
618,True,
619,True,
620,True,
621,True,
622,True,
623,True,
624,True,
625,True,
626,False,Z3Exception: Non-sequence passed as a sequence
627,True,
629,False,Z3Exception: Non-sequence passed as a sequence
633,True,
637,True,
638,True,
641,False,Z3Exception: Non-sequence passed as a sequence
643,True,
644,True,
645,True,
647,False,Z3Exception: Non-sequence passed as a sequence
648,True,
650,True,
651,True,
653,True,
654,True,
656,True,
657,True,
658,True,
659,True,
660,True,
661,True,
662,False,Z3Exception: Non-sequence passed as a sequence
664,False,Z3Exception: Non-sequence passed as a sequence
666,True,
668,True,
669,True,
671,True,
673,True,
674,True,
675,True,
676,True,
677,False,Z3Exception: Non-sequence passed as a sequence
678,True,
680,True,
681,False,Z3Exception: Non-sequence passed as a sequence
684,True,
688,True,
689,True,
690,True,
691,True,
695,True,
696,True,
697,True,
699,True,
700,True,
702,True,
703,True,
704,True,
705,True,
706,False,Z3Exception: Non-sequence passed as a sequence
707,True,
708,False,Z3Exception: Non-sequence passed as a sequence
712,True,
713,True,
714,True,
715,True,
716,True,
717,True,
718,True,
719,True,
720,True,
721,True,
722,True,
723,True,
724,True,
725,True,
727,True,
729,True,
730,True,
731,True,
732,True,
733,True,
734,True,
735,True,
736,True,
737,True,
738,True,
739,True,
740,True,
741,True,
742,True,
744,True,
745,True,
746,True,
747,True,
748,True,
749,True,
750,True,
751,True,
752,True,
753,True,
754,True,
755,True,
756,True,
757,True,
758,True,
759,True,
760,True,
761,True,
762,True,
763,True,
764,True,
765,True,
766,True,
768,True,
769,True,
770,True,
771,True,
773,True,
774,True,
775,True,
776,True,
777,True,
778,True,
779,True,
780,True,
781,True,
782,True,
784,True,
785,True,
786,True,
787,True,
789,True,
790,False,Z3Exception: Non-sequence passed as a sequence
792,True,
793,True,
794,True,
795,True,
796,True,
797,True,
798,True,
799,True,
800,True,
801,True,
802,True,
803,True,
804,True,
806,True,
807,True,
808,True,
809,True,
810,True,
811,True,
813,True,
814,True,
815,True,
816,True,
817,True,
818,True,
819,True,
820,True,
821,True,
822,True,
823,True,
824,True,
825,True,
826,True,
827,True,
828,True,
829,True,
830,True,
831,True,
832,True,
833,True,
834,True,
835,True,
836,False,Z3Exception: Non-sequence passed as a sequence
837,True,
838,True,
839,True,
840,True,
841,True,
842,True,
843,True,
844,True,
845,True,
846,True,
848,True,
850,True,
851,True,
853,True,
854,True,
856,True,
857,True,
859,True,
862,True,
863,True,
865,True,
867,True,
868,True,
869,True,
870,True,
873,True,
874,True,
875,True,
876,True,
878,True,
879,True,
881,True,
882,True,
885,True,
886,True,
890,True,
894,True,
895,True,
896,True,
898,False,Z3Exception: Non-sequence passed as a sequence
899,False,Z3Exception: Non-sequence passed as a sequence
900,True,
901,False,Z3Exception: Non-sequence passed as a sequence
906,True,
907,True,
909,True,
910,True,
911,True,
912,True,
913,True,
914,True,
916,True,
917,True,
918,True,
919,True,
920,True,
923,True,
925,True,
926,True,
927,True,
929,True,
931,True,
932,True,
933,True,
934,True,
935,True,
938,False,Z3Exception: Non-sequence passed as a sequence
939,True,
940,True,
941,True,
943,True,
945,True,
946,True,
947,False,Z3Exception: Non-sequence passed as a sequence
949,True,
951,True,
952,True,
954,True,
956,False,Z3Exception: Non-sequence passed as a sequence
957,True,
960,True,
961,True,
962,False,Z3Exception: Non-sequence passed as a sequence
964,True,
965,True,
968,True,
969,False,Z3Exception: Non-sequence passed as a sequence
971,False,Z3Exception: Non-sequence passed as a sequence
972,False,Z3Exception: Non-sequence passed as a sequence
975,True,
977,True,
980,True,
981,True,
982,True,
983,True,
987,True,
988,False,Z3Exception: Non-sequence passed as a sequence
989,False,Z3Exception: Non-sequence passed as a sequence
990,False,Z3Exception: Non-sequence passed as a sequence
991,False,Z3Exception: Non-sequence passed as a sequence
992,False,Z3Exception: Non-sequence passed as a sequence
997,True,
1001,False,Z3Exception: Non-sequence passed as a sequence
1002,False,Z3Exception: Non-sequence passed as a sequence
1005,True,
1007,True,
1008,True,
1009,True,
1013,True,
1015,False,Z3Exception: Non-sequence passed as a sequence
1018,True,
1019,True,
1020,True,
1022,True,
1025,True,
1030,True,
1031,False,Z3Exception: Non-sequence passed as a sequence
1033,False,Z3Exception: Non-sequence passed as a sequence
1035,True,
1036,False,Z3Exception: Non-sequence passed as a sequence
1037,False,Z3Exception: Non-sequence passed as a sequence
1038,True,
1039,True,
1040,True,
1042,True,
1043,True,
1044,False,Z3Exception: Non-sequence passed as a sequence
1045,True,
1046,True,
1047,False,Z3Exception: Non-sequence passed as a sequence
1048,False,Z3Exception: Non-sequence passed as a sequence
1049,True,
1050,True,
1051,True,
1053,True,
1054,True,
1055,True,
1056,True,
1057,True,
1059,True,
1060,False,Z3Exception: Non-sequence passed as a sequence
1061,False,Z3Exception: Non-sequence passed as a sequence
1062,False,Z3Exception: Non-sequence passed as a sequence
1063,True,
1065,True,
1066,True,
1067,True,
1069,True,
1070,True,
1071,True,
1072,True,
1073,False,Z3Exception: Non-sequence passed as a sequence
1074,True,
1075,True,
1076,True,
1077,True,
1078,True,
1079,True,
1080,True,
1081,True,
1082,True,
1083,True,
1084,False,Z3Exception: Non-sequence passed as a sequence
1086,True,
1088,True,
1089,True,
1090,True,
1091,False,Z3Exception: Non-sequence passed as a sequence
1094,True,
1095,True,
1096,True,
1097,True,
1098,True,
1099,True,
1100,True,
1101,True,
1102,False,Z3Exception: Non-sequence passed as a sequence
1103,False,Z3Exception: Non-sequence passed as a sequence
1104,False,Z3Exception: Non-sequence passed as a sequence
1105,False,Z3Exception: Non-sequence passed as a sequence
1106,False,Z3Exception: Non-sequence passed as a sequence
1108,False,Z3Exception: Non-sequence passed as a sequence
1109,False,Z3Exception: Non-sequence passed as a sequence
1110,False,Z3Exception: Non-sequence passed as a sequence
1111,False,Z3Exception: Non-sequence passed as a sequence
1112,False,Z3Exception: Non-sequence passed as a sequence
1115,False,Z3Exception: Non-sequence passed as a sequence
1116,False,NotSupportedError: Not supported feature: OVER
1117,True,
1122,True,
1123,True,
1124,True,
1125,True,
1126,True,
1129,True,
1132,True,
1133,False,Z3Exception: Non-sequence passed as a sequence
1134,False,NotSupportedError: Not supported feature: Query must have a FROM clause
1136,True,
1137,True,
1138,True,
1139,False,Z3Exception: Non-sequence passed as a sequence
1140,True,
1141,True,
1142,False,Z3Exception: Non-sequence passed as a sequence
1143,True,
1145,True,
1146,True,
1147,True,
1150,False,Z3Exception: Non-sequence passed as a sequence
1151,False,Z3Exception: Non-sequence passed as a sequence
1153,True,
1154,True,
1155,True,
1156,False,Z3Exception: Non-sequence passed as a sequence
1157,True,
1158,False,Z3Exception: Non-sequence passed as a sequence
1159,True,
1160,True,
1161,False,Z3Exception: Non-sequence passed as a sequence
1162,False,Z3Exception: Non-sequence passed as a sequence
1163,False,Z3Exception: Non-sequence passed as a sequence
1164,False,Z3Exception: Non-sequence passed as a sequence
1165,False,Z3Exception: Non-sequence passed as a sequence
1167,False,Z3Exception: Non-sequence passed as a sequence
1173,True,
1174,False,Z3Exception: Non-sequence passed as a sequence
1176,True,
1177,True,
1180,True,
1181,False,Z3Exception: Non-sequence passed as a sequence
1182,False,Z3Exception: Non-sequence passed as a sequence
1183,True,
1184,True,
1187,True,
1188,False,Z3Exception: Non-sequence passed as a sequence
1189,True,
1191,False,Z3Exception: Non-sequence passed as a sequence
1192,False,Z3Exception: Non-sequence passed as a sequence
1193,False,Z3Exception: Non-sequence passed as a sequence
1194,False,Z3Exception: Non-sequence passed as a sequence
1195,True,
1196,True,
1198,True,
1201,False,Z3Exception: Non-sequence passed as a sequence
1202,False,Z3Exception: Non-sequence passed as a sequence
1203,True,
1206,True,
1207,False,Z3Exception: Non-sequence passed as a sequence
1208,True,
1209,True,
1210,True,
1212,True,
1214,True,
1215,True,
1218,True,
1220,True,
1221,True,
1222,True,
1227,False,Z3Exception: Non-sequence passed as a sequence
1228,True,
1229,False,Z3Exception: Non-sequence passed as a sequence
1230,True,
1231,False,Z3Exception: Non-sequence passed as a sequence
1232,False,Z3Exception: Non-sequence passed as a sequence
1235,False,Z3Exception: Non-sequence passed as a sequence
1237,True,
1238,True,
1240,False,Z3Exception: Non-sequence passed as a sequence
1244,False,Z3Exception: Non-sequence passed as a sequence
1246,True,
1249,True,
1252,True,
1253,True,
1255,True,
1256,True,
1258,True,
1259,False,Z3Exception: Non-sequence passed as a sequence
1260,False,Z3Exception: Non-sequence passed as a sequence
1262,True,
1263,True,
1266,True,
1268,True,
1270,False,NotImplementedError: {'literal': 0}
1272,True,
1276,True,
1277,True,
1278,True,
1280,True,
1281,True,
1283,True,
1286,True,
1287,True,
1288,True,
1292,True,
1293,True,
1294,True,
1295,False,Z3Exception: Non-sequence passed as a sequence
1296,True,
1297,True,
1298,True,
1299,True,
1301,True,
1302,True,
1303,True,
1304,True,
1305,True,
1306,True,
1308,True,
1309,True,
1310,True,
1311,True,
1312,True,
1313,True,
1314,True,
1315,True,
1316,True,
1317,True,
1319,False,Z3Exception: Non-sequence passed as a sequence
1320,True,
1321,False,Z3Exception: Non-sequence passed as a sequence
1323,True,
1324,False,Z3Exception: Non-sequence passed as a sequence
1325,True,
1326,True,
1327,True,
1328,True,
1329,True,
1330,True,
1331,True,
1332,False,Z3Exception: Non-sequence passed as a sequence
1333,True,
1334,True,
1335,False,Z3Exception: Non-sequence passed as a sequence
1336,True,
1337,True,
1339,False,Z3Exception: Non-sequence passed as a sequence
1340,False,Z3Exception: Non-sequence passed as a sequence
1341,True,
1342,True,
1343,True,
1344,True,
1345,True,
1346,True,
1347,True,
1348,True,
1349,True,
1350,True,
1351,True,
1352,True,
1353,True,
1354,True,
1355,True,
1356,True,
1357,True,
1358,True,
1359,True,
1360,True,
1361,True,
1362,True,
1363,True,
1364,True,
1365,True,
1367,True,
1368,True,
1369,True,
1371,True,
1372,True,
1373,True,
1374,True,
1375,True,
1376,True,
1377,True,
1378,True,
1379,False,Z3Exception: Non-sequence passed as a sequence
1380,True,
1381,True,
1382,True,
1383,True,
1384,True,
1385,True,
1386,True,
1387,True,
1390,True,
1391,True,
1392,True,
1393,True,
1394,True,
1395,False,Z3Exception: Non-sequence passed as a sequence
1396,True,
1397,True,
1398,True,
1400,False,Z3Exception: Non-sequence passed as a sequence
1401,True,
1402,True,
1403,True,
1405,True,
1408,True,
1409,True,
1410,True,
1411,True,
1412,True,
1413,True,
1414,True,
1415,True,
1416,True,
1417,True,
1418,True,
1419,True,
1420,True,
1422,True,
1423,True,
1424,True,
1425,True,
1426,True,
1428,True,
1429,True,
1430,True,
1431,True,
1432,True,
1434,True,
1435,False,Z3Exception: Non-sequence passed as a sequence
1436,True,
1438,True,
1439,True,
1440,False,Z3Exception: Non-sequence passed as a sequence
1442,True,
1443,False,Z3Exception: Non-sequence passed as a sequence
1444,True,
1445,True,
1446,True,
1447,True,
1448,True,
1449,True,
1452,True,
1456,True,
1457,True,
1459,True,
1460,True,
1461,True,
1462,True,
1463,True,
1464,True,
1465,True,
1466,True,
1468,True,
1469,True,
1470,True,
1471,True,
1473,False,Z3Exception: Non-sequence passed as a sequence
1474,True,
1476,False,Z3Exception: Non-sequence passed as a sequence
1478,True,
1479,False,Z3Exception: Non-sequence passed as a sequence
1483,True,
1484,True,
1485,False,NotSupportedError: Not supported feature: Query must have a FROM clause
1487,False,Z3Exception: Non-sequence passed as a sequence
1489,True,
1490,True,
1492,True,
1493,True,
1495,False,Z3Exception: Non-sequence passed as a sequence
1497,True,
1500,False,Z3Exception: Non-sequence passed as a sequence
1501,False,Z3Exception: Non-sequence passed as a sequence
1502,True,
1504,False,Z3Exception: Non-sequence passed as a sequence
1505,True,
1506,True,
1507,True,
1508,True,
1509,False,Z3Exception: Non-sequence passed as a sequence
1511,True,
1513,True,
1514,True,
1515,True,
1516,True,
1518,True,
1519,True,
1521,True,
1522,False,Z3Exception: Non-sequence passed as a sequence
1523,True,
1525,True,
1528,True,
1532,True,
